DOY  Hora mdif    tcdif
146  0.0   2.98  10.49
146  1.0   1.98   1.51
146  2.0   3.26   1.19
146  3.0   2.84   3.83
146  4.0   2.60  10.36
146  5.0   3.31   0.81
146  6.0   9.37   1.66
146  7.0  18.00   6.07
146  8.0  37.69  19.69
146  9.0  31.35  11.31
146 10.0   6.79   2.45
146 11.0   4.01   3.16
146 12.0   1.57   3.12
146 13.0   0.74   1.45
146 14.0   3.18   1.66
146 15.0   2.50   2.12
146 16.0   3.28   5.02
146 17.0   2.04   0.79
146 18.0   2.48   2.22
146 19.0   4.70   5.73
