DOY  Hora mdif    tcdif
134  0.0   4.19   7.80
134  1.0   3.77   0.43
134  2.0   3.41   1.63
134  3.0   4.87   7.41
134  4.0   5.49  10.87
134  5.0  13.44   1.79
134  6.0   5.08   2.87
134  7.0  12.04   8.32
134  8.0  13.00   5.27
134  9.0  11.22   2.17
134 10.0  10.42   4.59
134 11.0   9.76   8.78
134 12.0   1.97  15.14
134 13.0  11.52   2.53
134 14.0   8.69   3.00
134 15.0   5.50  12.51
134 16.0   4.43  17.90
134 17.0  18.01   4.64
134 18.0  21.76   3.54
134 19.0   5.97   3.82
