DOY  Hora mdif    tcdif
249  0.0  11.07   9.32
249  1.0  16.92   0.93
249  2.0  20.96   5.20
249  3.0   5.29  14.95
249  4.0  13.94   9.08
249  5.0  16.75   1.51
249  6.0  16.26   2.07
249  7.0  30.74  11.18
249  8.0  39.64  18.65
249  9.0  16.19   4.39
249 10.0  19.39   2.93
249 11.0  35.50   4.92
249 12.0   8.70   5.08
249 13.0  12.09   1.46
249 14.0  19.69   2.67
249 15.0   4.53   4.68
249 16.0   5.91   3.98
249 17.0  14.39   1.05
249 18.0  13.26   1.50
249 19.0   6.15   3.72
