index	DOY	Dst
2017-08-07 00:00:00	219	-5
2017-08-07 01:00:00	219	-6
2017-08-07 02:00:00	219	-5
2017-08-07 03:00:00	219	-6
2017-08-07 04:00:00	219	-5
2017-08-07 05:00:00	219	-4
2017-08-07 06:00:00	219	-4
2017-08-07 07:00:00	219	-5
2017-08-07 08:00:00	219	-9
2017-08-07 09:00:00	219	-10
2017-08-07 10:00:00	219	-9
2017-08-07 11:00:00	219	-9
2017-08-07 12:00:00	219	-11
2017-08-07 13:00:00	219	-12
2017-08-07 14:00:00	219	-10
2017-08-07 15:00:00	219	-8
2017-08-07 16:00:00	219	-8
2017-08-07 17:00:00	219	-5
2017-08-07 18:00:00	219	-2
2017-08-07 19:00:00	219	1
2017-08-07 20:00:00	219	0
2017-08-07 21:00:00	219	0
2017-08-07 22:00:00	219	0
2017-08-07 23:00:00	219	-1
