index	DOY	Dst
1998-09-26 00:00:00	269	-55
1998-09-26 01:00:00	269	-47
1998-09-26 02:00:00	269	-46
1998-09-26 03:00:00	269	-48
1998-09-26 04:00:00	269	-48
1998-09-26 05:00:00	269	-46
1998-09-26 06:00:00	269	-48
1998-09-26 07:00:00	269	-52
1998-09-26 08:00:00	269	-50
1998-09-26 09:00:00	269	-47
1998-09-26 10:00:00	269	-46
1998-09-26 11:00:00	269	-49
1998-09-26 12:00:00	269	-49
1998-09-26 13:00:00	269	-55
1998-09-26 14:00:00	269	-62
1998-09-26 15:00:00	269	-68
1998-09-26 16:00:00	269	-72
1998-09-26 17:00:00	269	-75
1998-09-26 18:00:00	269	-71
1998-09-26 19:00:00	269	-66
1998-09-26 20:00:00	269	-55
1998-09-26 21:00:00	269	-51
1998-09-26 22:00:00	269	-49
1998-09-26 23:00:00	269	-48
