index	DOY	Dst
1996-03-18 00:00:00	78	-38
1996-03-18 01:00:00	78	-35
1996-03-18 02:00:00	78	-29
1996-03-18 03:00:00	78	-27
1996-03-18 04:00:00	78	-28
1996-03-18 05:00:00	78	-27
1996-03-18 06:00:00	78	-27
1996-03-18 07:00:00	78	-20
1996-03-18 08:00:00	78	-17
1996-03-18 09:00:00	78	-13
1996-03-18 10:00:00	78	-15
1996-03-18 11:00:00	78	-13
1996-03-18 12:00:00	78	-14
1996-03-18 13:00:00	78	-12
1996-03-18 14:00:00	78	-12
1996-03-18 15:00:00	78	-10
1996-03-18 16:00:00	78	-11
1996-03-18 17:00:00	78	-15
1996-03-18 18:00:00	78	-16
1996-03-18 19:00:00	78	-17
1996-03-18 20:00:00	78	-16
1996-03-18 21:00:00	78	-18
1996-03-18 22:00:00	78	-23
1996-03-18 23:00:00	78	-18
