index	DOY	Dst
2004-05-16 00:00:00	137	-7
2004-05-16 01:00:00	137	-5
2004-05-16 02:00:00	137	-4
2004-05-16 03:00:00	137	-7
2004-05-16 04:00:00	137	-8
2004-05-16 05:00:00	137	-8
2004-05-16 06:00:00	137	-7
2004-05-16 07:00:00	137	-4
2004-05-16 08:00:00	137	-2
2004-05-16 09:00:00	137	0
2004-05-16 10:00:00	137	0
2004-05-16 11:00:00	137	2
2004-05-16 12:00:00	137	2
2004-05-16 13:00:00	137	1
2004-05-16 14:00:00	137	-1
2004-05-16 15:00:00	137	-4
2004-05-16 16:00:00	137	-5
2004-05-16 17:00:00	137	-3
2004-05-16 18:00:00	137	-1
2004-05-16 19:00:00	137	0
2004-05-16 20:00:00	137	0
2004-05-16 21:00:00	137	-3
2004-05-16 22:00:00	137	-5
2004-05-16 23:00:00	137	-1
