index	DOY	Dst
2000-10-04 00:00:00	278	-31
2000-10-04 01:00:00	278	-26
2000-10-04 02:00:00	278	-28
2000-10-04 03:00:00	278	-32
2000-10-04 04:00:00	278	-35
2000-10-04 05:00:00	278	-37
2000-10-04 06:00:00	278	-41
2000-10-04 07:00:00	278	-41
2000-10-04 08:00:00	278	-57
2000-10-04 09:00:00	278	-63
2000-10-04 10:00:00	278	-60
2000-10-04 11:00:00	278	-72
2000-10-04 12:00:00	278	-75
2000-10-04 13:00:00	278	-94
2000-10-04 14:00:00	278	-70
2000-10-04 15:00:00	278	-87
2000-10-04 16:00:00	278	-101
2000-10-04 17:00:00	278	-111
2000-10-04 18:00:00	278	-122
2000-10-04 19:00:00	278	-142
2000-10-04 20:00:00	278	-143
2000-10-04 21:00:00	278	-139
2000-10-04 22:00:00	278	-118
2000-10-04 23:00:00	278	-120
