index	DOY	Dst
2002-10-15 00:00:00	288	-53
2002-10-15 01:00:00	288	-52
2002-10-15 02:00:00	288	-45
2002-10-15 03:00:00	288	-52
2002-10-15 04:00:00	288	-51
2002-10-15 05:00:00	288	-42
2002-10-15 06:00:00	288	-36
2002-10-15 07:00:00	288	-35
2002-10-15 08:00:00	288	-31
2002-10-15 09:00:00	288	-37
2002-10-15 10:00:00	288	-34
2002-10-15 11:00:00	288	-28
2002-10-15 12:00:00	288	-43
2002-10-15 13:00:00	288	-43
2002-10-15 14:00:00	288	-43
2002-10-15 15:00:00	288	-41
2002-10-15 16:00:00	288	-46
2002-10-15 17:00:00	288	-65
2002-10-15 18:00:00	288	-70
2002-10-15 19:00:00	288	-67
2002-10-15 20:00:00	288	-55
2002-10-15 21:00:00	288	-50
2002-10-15 22:00:00	288	-53
2002-10-15 23:00:00	288	-56
