index	DOY	Dst
2015-01-12 00:00:00	12	-20
2015-01-12 01:00:00	12	-17
2015-01-12 02:00:00	12	-17
2015-01-12 03:00:00	12	-16
2015-01-12 04:00:00	12	-11
2015-01-12 05:00:00	12	-10
2015-01-12 06:00:00	12	-13
2015-01-12 07:00:00	12	-11
2015-01-12 08:00:00	12	-11
2015-01-12 09:00:00	12	-14
2015-01-12 10:00:00	12	-17
2015-01-12 11:00:00	12	-26
2015-01-12 12:00:00	12	-30
2015-01-12 13:00:00	12	-30
2015-01-12 14:00:00	12	-28
2015-01-12 15:00:00	12	-26
2015-01-12 16:00:00	12	-21
2015-01-12 17:00:00	12	-21
2015-01-12 18:00:00	12	-19
2015-01-12 19:00:00	12	-20
2015-01-12 20:00:00	12	-20
2015-01-12 21:00:00	12	-18
2015-01-12 22:00:00	12	-17
2015-01-12 23:00:00	12	-13
