index	DOY	Dst
2004-08-31 00:00:00	244	-90
2004-08-31 01:00:00	244	-82
2004-08-31 02:00:00	244	-84
2004-08-31 03:00:00	244	-75
2004-08-31 04:00:00	244	-75
2004-08-31 05:00:00	244	-73
2004-08-31 06:00:00	244	-64
2004-08-31 07:00:00	244	-77
2004-08-31 08:00:00	244	-81
2004-08-31 09:00:00	244	-71
2004-08-31 10:00:00	244	-67
2004-08-31 11:00:00	244	-63
2004-08-31 12:00:00	244	-61
2004-08-31 13:00:00	244	-55
2004-08-31 14:00:00	244	-51
2004-08-31 15:00:00	244	-49
2004-08-31 16:00:00	244	-53
2004-08-31 17:00:00	244	-51
2004-08-31 18:00:00	244	-49
2004-08-31 19:00:00	244	-48
2004-08-31 20:00:00	244	-49
2004-08-31 21:00:00	244	-45
2004-08-31 22:00:00	244	-41
2004-08-31 23:00:00	244	-41
