index	DOY	Dst
2001-10-08 00:00:00	281	-6
2001-10-08 01:00:00	281	5
2001-10-08 02:00:00	281	2
2001-10-08 03:00:00	281	-5
2001-10-08 04:00:00	281	-6
2001-10-08 05:00:00	281	-6
2001-10-08 06:00:00	281	0
2001-10-08 07:00:00	281	1
2001-10-08 08:00:00	281	-2
2001-10-08 09:00:00	281	-3
2001-10-08 10:00:00	281	-16
2001-10-08 11:00:00	281	-26
2001-10-08 12:00:00	281	-35
2001-10-08 13:00:00	281	-26
2001-10-08 14:00:00	281	-30
2001-10-08 15:00:00	281	-35
2001-10-08 16:00:00	281	-32
2001-10-08 17:00:00	281	-29
2001-10-08 18:00:00	281	-23
2001-10-08 19:00:00	281	-21
2001-10-08 20:00:00	281	-19
2001-10-08 21:00:00	281	-20
2001-10-08 22:00:00	281	-38
2001-10-08 23:00:00	281	-48
