index	DOY	Dst
1999-04-04 00:00:00	94	-5
1999-04-04 01:00:00	94	-4
1999-04-04 02:00:00	94	-3
1999-04-04 03:00:00	94	-6
1999-04-04 04:00:00	94	-9
1999-04-04 05:00:00	94	-14
1999-04-04 06:00:00	94	-15
1999-04-04 07:00:00	94	-13
1999-04-04 08:00:00	94	-12
1999-04-04 09:00:00	94	-13
1999-04-04 10:00:00	94	-10
1999-04-04 11:00:00	94	-5
1999-04-04 12:00:00	94	-2
1999-04-04 13:00:00	94	-6
1999-04-04 14:00:00	94	-6
1999-04-04 15:00:00	94	-3
1999-04-04 16:00:00	94	-3
1999-04-04 17:00:00	94	-7
1999-04-04 18:00:00	94	-11
1999-04-04 19:00:00	94	-15
1999-04-04 20:00:00	94	-14
1999-04-04 21:00:00	94	-19
1999-04-04 22:00:00	94	-19
1999-04-04 23:00:00	94	-12
