index	DOY	Dst
1998-05-09 00:00:00	129	-30
1998-05-09 01:00:00	129	-29
1998-05-09 02:00:00	129	-31
1998-05-09 03:00:00	129	-35
1998-05-09 04:00:00	129	-39
1998-05-09 05:00:00	129	-47
1998-05-09 06:00:00	129	-46
1998-05-09 07:00:00	129	-43
1998-05-09 08:00:00	129	-43
1998-05-09 09:00:00	129	-46
1998-05-09 10:00:00	129	-44
1998-05-09 11:00:00	129	-42
1998-05-09 12:00:00	129	-37
1998-05-09 13:00:00	129	-34
1998-05-09 14:00:00	129	-34
1998-05-09 15:00:00	129	-35
1998-05-09 16:00:00	129	-42
1998-05-09 17:00:00	129	-49
1998-05-09 18:00:00	129	-54
1998-05-09 19:00:00	129	-63
1998-05-09 20:00:00	129	-62
1998-05-09 21:00:00	129	-54
1998-05-09 22:00:00	129	-47
1998-05-09 23:00:00	129	-37
