index	DOY	Dst
2004-07-24 00:00:00	206	-27
2004-07-24 01:00:00	206	-19
2004-07-24 02:00:00	206	-11
2004-07-24 03:00:00	206	-15
2004-07-24 04:00:00	206	-16
2004-07-24 05:00:00	206	-8
2004-07-24 06:00:00	206	19
2004-07-24 07:00:00	206	15
2004-07-24 08:00:00	206	10
2004-07-24 09:00:00	206	6
2004-07-24 10:00:00	206	7
2004-07-24 11:00:00	206	5
2004-07-24 12:00:00	206	-10
2004-07-24 13:00:00	206	-21
2004-07-24 14:00:00	206	-16
2004-07-24 15:00:00	206	-17
2004-07-24 16:00:00	206	-15
2004-07-24 17:00:00	206	-20
2004-07-24 18:00:00	206	-31
2004-07-24 19:00:00	206	-27
2004-07-24 20:00:00	206	-28
2004-07-24 21:00:00	206	-22
2004-07-24 22:00:00	206	-26
2004-07-24 23:00:00	206	-39
