index	DOY	Dst
1996-03-14 00:00:00	74	-40
1996-03-14 01:00:00	74	-43
1996-03-14 02:00:00	74	-44
1996-03-14 03:00:00	74	-41
1996-03-14 04:00:00	74	-39
1996-03-14 05:00:00	74	-37
1996-03-14 06:00:00	74	-27
1996-03-14 07:00:00	74	-22
1996-03-14 08:00:00	74	-17
1996-03-14 09:00:00	74	-15
1996-03-14 10:00:00	74	-17
1996-03-14 11:00:00	74	-16
1996-03-14 12:00:00	74	-13
1996-03-14 13:00:00	74	-12
1996-03-14 14:00:00	74	-11
1996-03-14 15:00:00	74	-11
1996-03-14 16:00:00	74	-10
1996-03-14 17:00:00	74	-12
1996-03-14 18:00:00	74	-15
1996-03-14 19:00:00	74	-17
1996-03-14 20:00:00	74	-17
1996-03-14 21:00:00	74	-18
1996-03-14 22:00:00	74	-24
1996-03-14 23:00:00	74	-30
