index	DOY	Dst
2006-03-19 00:00:00	78	-48
2006-03-19 01:00:00	78	-47
2006-03-19 02:00:00	78	-45
2006-03-19 03:00:00	78	-42
2006-03-19 04:00:00	78	-41
2006-03-19 05:00:00	78	-29
2006-03-19 06:00:00	78	-40
2006-03-19 07:00:00	78	-42
2006-03-19 08:00:00	78	-37
2006-03-19 09:00:00	78	-29
2006-03-19 10:00:00	78	-26
2006-03-19 11:00:00	78	-30
2006-03-19 12:00:00	78	-30
2006-03-19 13:00:00	78	-26
2006-03-19 14:00:00	78	-25
2006-03-19 15:00:00	78	-24
2006-03-19 16:00:00	78	-25
2006-03-19 17:00:00	78	-28
2006-03-19 18:00:00	78	-26
2006-03-19 19:00:00	78	-25
2006-03-19 20:00:00	78	-23
2006-03-19 21:00:00	78	-33
2006-03-19 22:00:00	78	-41
2006-03-19 23:00:00	78	-37
