index	DOY	Dst
1998-11-10 00:00:00	314	-93
1998-11-10 01:00:00	314	-85
1998-11-10 02:00:00	314	-78
1998-11-10 03:00:00	314	-76
1998-11-10 04:00:00	314	-76
1998-11-10 05:00:00	314	-75
1998-11-10 06:00:00	314	-70
1998-11-10 07:00:00	314	-62
1998-11-10 08:00:00	314	-61
1998-11-10 09:00:00	314	-59
1998-11-10 10:00:00	314	-57
1998-11-10 11:00:00	314	-53
1998-11-10 12:00:00	314	-54
1998-11-10 13:00:00	314	-53
1998-11-10 14:00:00	314	-53
1998-11-10 15:00:00	314	-49
1998-11-10 16:00:00	314	-47
1998-11-10 17:00:00	314	-44
1998-11-10 18:00:00	314	-41
1998-11-10 19:00:00	314	-39
1998-11-10 20:00:00	314	-39
1998-11-10 21:00:00	314	-38
1998-11-10 22:00:00	314	-34
1998-11-10 23:00:00	314	-34
