index	DOY	Dst
1996-03-02 00:00:00	62	-20
1996-03-02 01:00:00	62	-21
1996-03-02 02:00:00	62	-19
1996-03-02 03:00:00	62	-15
1996-03-02 04:00:00	62	-13
1996-03-02 05:00:00	62	-11
1996-03-02 06:00:00	62	-9
1996-03-02 07:00:00	62	-6
1996-03-02 08:00:00	62	-2
1996-03-02 09:00:00	62	-1
1996-03-02 10:00:00	62	-4
1996-03-02 11:00:00	62	-5
1996-03-02 12:00:00	62	-6
1996-03-02 13:00:00	62	-6
1996-03-02 14:00:00	62	-4
1996-03-02 15:00:00	62	-1
1996-03-02 16:00:00	62	1
1996-03-02 17:00:00	62	0
1996-03-02 18:00:00	62	-1
1996-03-02 19:00:00	62	-2
1996-03-02 20:00:00	62	-4
1996-03-02 21:00:00	62	-1
1996-03-02 22:00:00	62	-2
1996-03-02 23:00:00	62	-1
