index	DOY	Dst
2003-05-21 00:00:00	141	-7
2003-05-21 01:00:00	141	-8
2003-05-21 02:00:00	141	-11
2003-05-21 03:00:00	141	-10
2003-05-21 04:00:00	141	-9
2003-05-21 05:00:00	141	-5
2003-05-21 06:00:00	141	-1
2003-05-21 07:00:00	141	2
2003-05-21 08:00:00	141	2
2003-05-21 09:00:00	141	0
2003-05-21 10:00:00	141	-3
2003-05-21 11:00:00	141	-1
2003-05-21 12:00:00	141	3
2003-05-21 13:00:00	141	3
2003-05-21 14:00:00	141	4
2003-05-21 15:00:00	141	-2
2003-05-21 16:00:00	141	-8
2003-05-21 17:00:00	141	-26
2003-05-21 18:00:00	141	-39
2003-05-21 19:00:00	141	-46
2003-05-21 20:00:00	141	-50
2003-05-21 21:00:00	141	-56
2003-05-21 22:00:00	141	-49
2003-05-21 23:00:00	141	-52
