index	DOY	Dst
2005-05-17 00:00:00	137	-66
2005-05-17 01:00:00	137	-65
2005-05-17 02:00:00	137	-67
2005-05-17 03:00:00	137	-68
2005-05-17 04:00:00	137	-74
2005-05-17 05:00:00	137	-80
2005-05-17 06:00:00	137	-76
2005-05-17 07:00:00	137	-72
2005-05-17 08:00:00	137	-69
2005-05-17 09:00:00	137	-65
2005-05-17 10:00:00	137	-64
2005-05-17 11:00:00	137	-63
2005-05-17 12:00:00	137	-65
2005-05-17 13:00:00	137	-66
2005-05-17 14:00:00	137	-64
2005-05-17 15:00:00	137	-59
2005-05-17 16:00:00	137	-63
2005-05-17 17:00:00	137	-69
2005-05-17 18:00:00	137	-72
2005-05-17 19:00:00	137	-70
2005-05-17 20:00:00	137	-64
2005-05-17 21:00:00	137	-63
2005-05-17 22:00:00	137	-61
2005-05-17 23:00:00	137	-58
