index	DOY	Dst
1998-06-17 00:00:00	168	-6
1998-06-17 01:00:00	168	-7
1998-06-17 02:00:00	168	-6
1998-06-17 03:00:00	168	-3
1998-06-17 04:00:00	168	-2
1998-06-17 05:00:00	168	-5
1998-06-17 06:00:00	168	-4
1998-06-17 07:00:00	168	-4
1998-06-17 08:00:00	168	-4
1998-06-17 09:00:00	168	-1
1998-06-17 10:00:00	168	0
1998-06-17 11:00:00	168	-1
1998-06-17 12:00:00	168	-2
1998-06-17 13:00:00	168	-3
1998-06-17 14:00:00	168	-2
1998-06-17 15:00:00	168	1
1998-06-17 16:00:00	168	1
1998-06-17 17:00:00	168	1
1998-06-17 18:00:00	168	0
1998-06-17 19:00:00	168	0
1998-06-17 20:00:00	168	0
1998-06-17 21:00:00	168	1
1998-06-17 22:00:00	168	4
1998-06-17 23:00:00	168	8
