index	DOY	Dst
2017-10-27 00:00:00	300	-15
2017-10-27 01:00:00	300	-13
2017-10-27 02:00:00	300	-15
2017-10-27 03:00:00	300	-20
2017-10-27 04:00:00	300	-18
2017-10-27 05:00:00	300	-15
2017-10-27 06:00:00	300	-11
2017-10-27 07:00:00	300	-14
2017-10-27 08:00:00	300	-16
2017-10-27 09:00:00	300	-16
2017-10-27 10:00:00	300	-16
2017-10-27 11:00:00	300	-15
2017-10-27 12:00:00	300	-13
2017-10-27 13:00:00	300	-11
2017-10-27 14:00:00	300	-10
2017-10-27 15:00:00	300	-9
2017-10-27 16:00:00	300	-9
2017-10-27 17:00:00	300	-10
2017-10-27 18:00:00	300	-9
2017-10-27 19:00:00	300	-10
2017-10-27 20:00:00	300	-8
2017-10-27 21:00:00	300	-9
2017-10-27 22:00:00	300	-6
2017-10-27 23:00:00	300	-4
