index	DOY	Dst
1998-10-23 00:00:00	296	-38
1998-10-23 01:00:00	296	-37
1998-10-23 02:00:00	296	-37
1998-10-23 03:00:00	296	-38
1998-10-23 04:00:00	296	-36
1998-10-23 05:00:00	296	-30
1998-10-23 06:00:00	296	-26
1998-10-23 07:00:00	296	-26
1998-10-23 08:00:00	296	-28
1998-10-23 09:00:00	296	-28
1998-10-23 10:00:00	296	-28
1998-10-23 11:00:00	296	-24
1998-10-23 12:00:00	296	-24
1998-10-23 13:00:00	296	-12
1998-10-23 14:00:00	296	-11
1998-10-23 15:00:00	296	-11
1998-10-23 16:00:00	296	-20
1998-10-23 17:00:00	296	-35
1998-10-23 18:00:00	296	-34
1998-10-23 19:00:00	296	-39
1998-10-23 20:00:00	296	-39
1998-10-23 21:00:00	296	-44
1998-10-23 22:00:00	296	-48
1998-10-23 23:00:00	296	-49
