index	DOY	Dst
2000-04-26 00:00:00	117	-14
2000-04-26 01:00:00	117	-18
2000-04-26 02:00:00	117	-18
2000-04-26 03:00:00	117	-15
2000-04-26 04:00:00	117	-11
2000-04-26 05:00:00	117	-8
2000-04-26 06:00:00	117	-7
2000-04-26 07:00:00	117	-6
2000-04-26 08:00:00	117	-4
2000-04-26 09:00:00	117	-7
2000-04-26 10:00:00	117	-8
2000-04-26 11:00:00	117	-8
2000-04-26 12:00:00	117	-6
2000-04-26 13:00:00	117	-5
2000-04-26 14:00:00	117	-4
2000-04-26 15:00:00	117	-4
2000-04-26 16:00:00	117	-5
2000-04-26 17:00:00	117	-3
2000-04-26 18:00:00	117	-2
2000-04-26 19:00:00	117	0
2000-04-26 20:00:00	117	1
2000-04-26 21:00:00	117	2
2000-04-26 22:00:00	117	1
2000-04-26 23:00:00	117	4
