index	DOY	Dst
2015-10-18 00:00:00	291	-1
2015-10-18 01:00:00	291	-2
2015-10-18 02:00:00	291	-4
2015-10-18 03:00:00	291	4
2015-10-18 04:00:00	291	5
2015-10-18 05:00:00	291	-1
2015-10-18 06:00:00	291	-3
2015-10-18 07:00:00	291	-7
2015-10-18 08:00:00	291	-26
2015-10-18 09:00:00	291	-48
2015-10-18 10:00:00	291	-40
2015-10-18 11:00:00	291	-33
2015-10-18 12:00:00	291	-34
2015-10-18 13:00:00	291	-41
2015-10-18 14:00:00	291	-40
2015-10-18 15:00:00	291	-43
2015-10-18 16:00:00	291	-42
2015-10-18 17:00:00	291	-39
2015-10-18 18:00:00	291	-36
2015-10-18 19:00:00	291	-32
2015-10-18 20:00:00	291	-31
2015-10-18 21:00:00	291	-29
2015-10-18 22:00:00	291	-28
2015-10-18 23:00:00	291	-27
