index	DOY	Dst
1997-03-03 00:00:00	62	-21
1997-03-03 01:00:00	62	-23
1997-03-03 02:00:00	62	-25
1997-03-03 03:00:00	62	-26
1997-03-03 04:00:00	62	-26
1997-03-03 05:00:00	62	-22
1997-03-03 06:00:00	62	-23
1997-03-03 07:00:00	62	-22
1997-03-03 08:00:00	62	-19
1997-03-03 09:00:00	62	-18
1997-03-03 10:00:00	62	-24
1997-03-03 11:00:00	62	-24
1997-03-03 12:00:00	62	-22
1997-03-03 13:00:00	62	-22
1997-03-03 14:00:00	62	-24
1997-03-03 15:00:00	62	-27
1997-03-03 16:00:00	62	-28
1997-03-03 17:00:00	62	-28
1997-03-03 18:00:00	62	-32
1997-03-03 19:00:00	62	-30
1997-03-03 20:00:00	62	-29
1997-03-03 21:00:00	62	-30
1997-03-03 22:00:00	62	-29
1997-03-03 23:00:00	62	-27
