index	DOY	Dst
1997-11-21 00:00:00	325	-6
1997-11-21 01:00:00	325	-5
1997-11-21 02:00:00	325	-4
1997-11-21 03:00:00	325	-4
1997-11-21 04:00:00	325	-3
1997-11-21 05:00:00	325	-4
1997-11-21 06:00:00	325	-4
1997-11-21 07:00:00	325	-2
1997-11-21 08:00:00	325	0
1997-11-21 09:00:00	325	2
1997-11-21 10:00:00	325	2
1997-11-21 11:00:00	325	2
1997-11-21 12:00:00	325	1
1997-11-21 13:00:00	325	0
1997-11-21 14:00:00	325	-3
1997-11-21 15:00:00	325	-4
1997-11-21 16:00:00	325	-3
1997-11-21 17:00:00	325	-2
1997-11-21 18:00:00	325	0
1997-11-21 19:00:00	325	0
1997-11-21 20:00:00	325	0
1997-11-21 21:00:00	325	-1
1997-11-21 22:00:00	325	-4
1997-11-21 23:00:00	325	-8
