index	DOY	Dst
1997-03-12 00:00:00	71	13
1997-03-12 01:00:00	71	19
1997-03-12 02:00:00	71	20
1997-03-12 03:00:00	71	17
1997-03-12 04:00:00	71	3
1997-03-12 05:00:00	71	-6
1997-03-12 06:00:00	71	-10
1997-03-12 07:00:00	71	-4
1997-03-12 08:00:00	71	-4
1997-03-12 09:00:00	71	-8
1997-03-12 10:00:00	71	-17
1997-03-12 11:00:00	71	-18
1997-03-12 12:00:00	71	-16
1997-03-12 13:00:00	71	-18
1997-03-12 14:00:00	71	-15
1997-03-12 15:00:00	71	-10
1997-03-12 16:00:00	71	-16
1997-03-12 17:00:00	71	-21
1997-03-12 18:00:00	71	-21
1997-03-12 19:00:00	71	-19
1997-03-12 20:00:00	71	-16
1997-03-12 21:00:00	71	-20
1997-03-12 22:00:00	71	-24
1997-03-12 23:00:00	71	-23
