index	DOY	Dst
2005-06-13 00:00:00	164	-106
2005-06-13 01:00:00	164	-99
2005-06-13 02:00:00	164	-86
2005-06-13 03:00:00	164	-86
2005-06-13 04:00:00	164	-84
2005-06-13 05:00:00	164	-68
2005-06-13 06:00:00	164	-63
2005-06-13 07:00:00	164	-58
2005-06-13 08:00:00	164	-55
2005-06-13 09:00:00	164	-59
2005-06-13 10:00:00	164	-63
2005-06-13 11:00:00	164	-61
2005-06-13 12:00:00	164	-55
2005-06-13 13:00:00	164	-53
2005-06-13 14:00:00	164	-50
2005-06-13 15:00:00	164	-50
2005-06-13 16:00:00	164	-48
2005-06-13 17:00:00	164	-50
2005-06-13 18:00:00	164	-52
2005-06-13 19:00:00	164	-48
2005-06-13 20:00:00	164	-42
2005-06-13 21:00:00	164	-37
2005-06-13 22:00:00	164	-34
2005-06-13 23:00:00	164	-32
