index	DOY	Dst
1996-08-10 00:00:00	223	-5
1996-08-10 01:00:00	223	-3
1996-08-10 02:00:00	223	-1
1996-08-10 03:00:00	223	-5
1996-08-10 04:00:00	223	-9
1996-08-10 05:00:00	223	-9
1996-08-10 06:00:00	223	-6
1996-08-10 07:00:00	223	-4
1996-08-10 08:00:00	223	-2
1996-08-10 09:00:00	223	-1
1996-08-10 10:00:00	223	2
1996-08-10 11:00:00	223	1
1996-08-10 12:00:00	223	-3
1996-08-10 13:00:00	223	-5
1996-08-10 14:00:00	223	-7
1996-08-10 15:00:00	223	-5
1996-08-10 16:00:00	223	-4
1996-08-10 17:00:00	223	-4
1996-08-10 18:00:00	223	-3
1996-08-10 19:00:00	223	-1
1996-08-10 20:00:00	223	0
1996-08-10 21:00:00	223	-1
1996-08-10 22:00:00	223	2
1996-08-10 23:00:00	223	3
