index	DOY	Dst
2005-01-22 00:00:00	22	-84
2005-01-22 01:00:00	22	-89
2005-01-22 02:00:00	22	-91
2005-01-22 03:00:00	22	-81
2005-01-22 04:00:00	22	-78
2005-01-22 05:00:00	22	-97
2005-01-22 06:00:00	22	-97
2005-01-22 07:00:00	22	-89
2005-01-22 08:00:00	22	-88
2005-01-22 09:00:00	22	-79
2005-01-22 10:00:00	22	-78
2005-01-22 11:00:00	22	-77
2005-01-22 12:00:00	22	-74
2005-01-22 13:00:00	22	-70
2005-01-22 14:00:00	22	-66
2005-01-22 15:00:00	22	-65
2005-01-22 16:00:00	22	-60
2005-01-22 17:00:00	22	-56
2005-01-22 18:00:00	22	-54
2005-01-22 19:00:00	22	-57
2005-01-22 20:00:00	22	-53
2005-01-22 21:00:00	22	-51
2005-01-22 22:00:00	22	-54
2005-01-22 23:00:00	22	-52
