index	DOY	Dst
2004-08-18 00:00:00	231	-17
2004-08-18 01:00:00	231	-18
2004-08-18 02:00:00	231	-16
2004-08-18 03:00:00	231	-16
2004-08-18 04:00:00	231	-19
2004-08-18 05:00:00	231	-15
2004-08-18 06:00:00	231	-12
2004-08-18 07:00:00	231	-11
2004-08-18 08:00:00	231	-15
2004-08-18 09:00:00	231	-15
2004-08-18 10:00:00	231	-18
2004-08-18 11:00:00	231	-20
2004-08-18 12:00:00	231	-19
2004-08-18 13:00:00	231	-16
2004-08-18 14:00:00	231	-6
2004-08-18 15:00:00	231	-2
2004-08-18 16:00:00	231	-1
2004-08-18 17:00:00	231	5
2004-08-18 18:00:00	231	3
2004-08-18 19:00:00	231	-2
2004-08-18 20:00:00	231	-5
2004-08-18 21:00:00	231	-7
2004-08-18 22:00:00	231	-9
2004-08-18 23:00:00	231	-11
