index	DOY	Dst
1996-01-13 00:00:00	13	1
1996-01-13 01:00:00	13	6
1996-01-13 02:00:00	13	-7
1996-01-13 03:00:00	13	-33
1996-01-13 04:00:00	13	-45
1996-01-13 05:00:00	13	-56
1996-01-13 06:00:00	13	-65
1996-01-13 07:00:00	13	-66
1996-01-13 08:00:00	13	-74
1996-01-13 09:00:00	13	-81
1996-01-13 10:00:00	13	-90
1996-01-13 11:00:00	13	-89
1996-01-13 12:00:00	13	-83
1996-01-13 13:00:00	13	-77
1996-01-13 14:00:00	13	-70
1996-01-13 15:00:00	13	-64
1996-01-13 16:00:00	13	-58
1996-01-13 17:00:00	13	-54
1996-01-13 18:00:00	13	-50
1996-01-13 19:00:00	13	-46
1996-01-13 20:00:00	13	-40
1996-01-13 21:00:00	13	-38
1996-01-13 22:00:00	13	-40
1996-01-13 23:00:00	13	-37
