index	DOY	Dst
2003-04-04 00:00:00	94	-38
2003-04-04 01:00:00	94	-35
2003-04-04 02:00:00	94	-33
2003-04-04 03:00:00	94	-28
2003-04-04 04:00:00	94	-26
2003-04-04 05:00:00	94	-25
2003-04-04 06:00:00	94	-26
2003-04-04 07:00:00	94	-29
2003-04-04 08:00:00	94	-29
2003-04-04 09:00:00	94	-32
2003-04-04 10:00:00	94	-30
2003-04-04 11:00:00	94	-30
2003-04-04 12:00:00	94	-36
2003-04-04 13:00:00	94	-46
2003-04-04 14:00:00	94	-51
2003-04-04 15:00:00	94	-51
2003-04-04 16:00:00	94	-51
2003-04-04 17:00:00	94	-44
2003-04-04 18:00:00	94	-35
2003-04-04 19:00:00	94	-33
2003-04-04 20:00:00	94	-41
2003-04-04 21:00:00	94	-38
2003-04-04 22:00:00	94	-50
2003-04-04 23:00:00	94	-62
