index	DOY	Dst
2000-08-05 00:00:00	218	-23
2000-08-05 01:00:00	218	-17
2000-08-05 02:00:00	218	-16
2000-08-05 03:00:00	218	-15
2000-08-05 04:00:00	218	-13
2000-08-05 05:00:00	218	-5
2000-08-05 06:00:00	218	-6
2000-08-05 07:00:00	218	-12
2000-08-05 08:00:00	218	-18
2000-08-05 09:00:00	218	-41
2000-08-05 10:00:00	218	-31
2000-08-05 11:00:00	218	-23
2000-08-05 12:00:00	218	-28
2000-08-05 13:00:00	218	-37
2000-08-05 14:00:00	218	-44
2000-08-05 15:00:00	218	-44
2000-08-05 16:00:00	218	-44
2000-08-05 17:00:00	218	-38
2000-08-05 18:00:00	218	-32
2000-08-05 19:00:00	218	-24
2000-08-05 20:00:00	218	-23
2000-08-05 21:00:00	218	-28
2000-08-05 22:00:00	218	-28
2000-08-05 23:00:00	218	-31
