index DOY Dst
"2003-10-27 00:00:00" 300 -43
"2003-10-27 01:00:00" 300 -49
"2003-10-27 02:00:00" 300 -47
"2003-10-27 03:00:00" 300 -49
"2003-10-27 04:00:00" 300 -52
"2003-10-27 05:00:00" 300 -52
"2003-10-27 06:00:00" 300 -50
"2003-10-27 07:00:00" 300 -46
"2003-10-27 08:00:00" 300 -48
"2003-10-27 09:00:00" 300 -51
"2003-10-27 10:00:00" 300 -49
"2003-10-27 11:00:00" 300 -41
"2003-10-27 12:00:00" 300 -36
"2003-10-27 13:00:00" 300 -35
"2003-10-27 14:00:00" 300 -34
"2003-10-27 15:00:00" 300 -34
"2003-10-27 16:00:00" 300 -30
"2003-10-27 17:00:00" 300 -30
"2003-10-27 18:00:00" 300 -30
"2003-10-27 19:00:00" 300 -27
"2003-10-27 20:00:00" 300 -27
"2003-10-27 21:00:00" 300 -27
"2003-10-27 22:00:00" 300 -25
"2003-10-27 23:00:00" 300 -24
