index DOY Dst
"2019-06-08 00:00:00" 159 0
"2019-06-08 01:00:00" 159 0
"2019-06-08 02:00:00" 159 0
"2019-06-08 03:00:00" 159 0
"2019-06-08 04:00:00" 159 2
"2019-06-08 05:00:00" 159 2
"2019-06-08 06:00:00" 159 3
"2019-06-08 07:00:00" 159 2
"2019-06-08 08:00:00" 159 2
"2019-06-08 09:00:00" 159 4
"2019-06-08 10:00:00" 159 17
"2019-06-08 11:00:00" 159 20
"2019-06-08 12:00:00" 159 22
"2019-06-08 13:00:00" 159 24
"2019-06-08 14:00:00" 159 26
"2019-06-08 15:00:00" 159 23
"2019-06-08 16:00:00" 159 25
"2019-06-08 17:00:00" 159 16
"2019-06-08 18:00:00" 159 7
"2019-06-08 19:00:00" 159 2
"2019-06-08 20:00:00" 159 -2
"2019-06-08 21:00:00" 159 -9
"2019-06-08 22:00:00" 159 -8
"2019-06-08 23:00:00" 159 -13
