index DOY Dst
"2019-09-30 00:00:00" 273 -29
"2019-09-30 01:00:00" 273 -30
"2019-09-30 02:00:00" 273 -33
"2019-09-30 03:00:00" 273 -33
"2019-09-30 04:00:00" 273 -28
"2019-09-30 05:00:00" 273 -26
"2019-09-30 06:00:00" 273 -27
"2019-09-30 07:00:00" 273 -28
"2019-09-30 08:00:00" 273 -26
"2019-09-30 09:00:00" 273 -27
"2019-09-30 10:00:00" 273 -27
"2019-09-30 11:00:00" 273 -23
"2019-09-30 12:00:00" 273 -26
"2019-09-30 13:00:00" 273 -29
"2019-09-30 14:00:00" 273 -28
"2019-09-30 15:00:00" 273 -27
"2019-09-30 16:00:00" 273 -22
"2019-09-30 17:00:00" 273 -16
"2019-09-30 18:00:00" 273 -9
"2019-09-30 19:00:00" 273 -7
"2019-09-30 20:00:00" 273 -9
"2019-09-30 21:00:00" 273 -10
"2019-09-30 22:00:00" 273 -12
"2019-09-30 23:00:00" 273 -9
