index DOY Dst
"2003-03-30 00:00:00" 89 -59
"2003-03-30 01:00:00" 89 -59
"2003-03-30 02:00:00" 89 -45
"2003-03-30 03:00:00" 89 -46
"2003-03-30 04:00:00" 89 -48
"2003-03-30 05:00:00" 89 -48
"2003-03-30 06:00:00" 89 -50
"2003-03-30 07:00:00" 89 -49
"2003-03-30 08:00:00" 89 -48
"2003-03-30 09:00:00" 89 -45
"2003-03-30 10:00:00" 89 -38
"2003-03-30 11:00:00" 89 -38
"2003-03-30 12:00:00" 89 -37
"2003-03-30 13:00:00" 89 -40
"2003-03-30 14:00:00" 89 -44
"2003-03-30 15:00:00" 89 -42
"2003-03-30 16:00:00" 89 -42
"2003-03-30 17:00:00" 89 -46
"2003-03-30 18:00:00" 89 -51
"2003-03-30 19:00:00" 89 -57
"2003-03-30 20:00:00" 89 -57
"2003-03-30 21:00:00" 89 -65
"2003-03-30 22:00:00" 89 -76
"2003-03-30 23:00:00" 89 -67
