index DOY Dst
"2003-08-09 00:00:00" 221 -18
"2003-08-09 01:00:00" 221 -8
"2003-08-09 02:00:00" 221 -3
"2003-08-09 03:00:00" 221 -8
"2003-08-09 04:00:00" 221 -11
"2003-08-09 05:00:00" 221 -12
"2003-08-09 06:00:00" 221 -12
"2003-08-09 07:00:00" 221 -15
"2003-08-09 08:00:00" 221 -17
"2003-08-09 09:00:00" 221 -22
"2003-08-09 10:00:00" 221 -16
"2003-08-09 11:00:00" 221 -12
"2003-08-09 12:00:00" 221 -16
"2003-08-09 13:00:00" 221 -17
"2003-08-09 14:00:00" 221 -14
"2003-08-09 15:00:00" 221 -14
"2003-08-09 16:00:00" 221 -14
"2003-08-09 17:00:00" 221 -17
"2003-08-09 18:00:00" 221 -19
"2003-08-09 19:00:00" 221 -21
"2003-08-09 20:00:00" 221 -27
"2003-08-09 21:00:00" 221 -28
"2003-08-09 22:00:00" 221 -27
"2003-08-09 23:00:00" 221 -25
