index DOY Dst
"2019-07-13 00:00:00" 194 4
"2019-07-13 01:00:00" 194 4
"2019-07-13 02:00:00" 194 1
"2019-07-13 03:00:00" 194 -4
"2019-07-13 04:00:00" 194 -7
"2019-07-13 05:00:00" 194 -5
"2019-07-13 06:00:00" 194 -3
"2019-07-13 07:00:00" 194 -5
"2019-07-13 08:00:00" 194 -8
"2019-07-13 09:00:00" 194 -13
"2019-07-13 10:00:00" 194 -12
"2019-07-13 11:00:00" 194 -11
"2019-07-13 12:00:00" 194 -12
"2019-07-13 13:00:00" 194 -16
"2019-07-13 14:00:00" 194 -16
"2019-07-13 15:00:00" 194 -15
"2019-07-13 16:00:00" 194 -17
"2019-07-13 17:00:00" 194 -17
"2019-07-13 18:00:00" 194 -15
"2019-07-13 19:00:00" 194 -13
"2019-07-13 20:00:00" 194 -8
"2019-07-13 21:00:00" 194 -2
"2019-07-13 22:00:00" 194 -2
"2019-07-13 23:00:00" 194 -2
