index DOY Dst
"2003-06-20 00:00:00" 171 -32
"2003-06-20 01:00:00" 171 -31
"2003-06-20 02:00:00" 171 -31
"2003-06-20 03:00:00" 171 -27
"2003-06-20 04:00:00" 171 -23
"2003-06-20 05:00:00" 171 -24
"2003-06-20 06:00:00" 171 -25
"2003-06-20 07:00:00" 171 -22
"2003-06-20 08:00:00" 171 -17
"2003-06-20 09:00:00" 171 -12
"2003-06-20 10:00:00" 171 -15
"2003-06-20 11:00:00" 171 -15
"2003-06-20 12:00:00" 171 -18
"2003-06-20 13:00:00" 171 -18
"2003-06-20 14:00:00" 171 -18
"2003-06-20 15:00:00" 171 -25
"2003-06-20 16:00:00" 171 -27
"2003-06-20 17:00:00" 171 -25
"2003-06-20 18:00:00" 171 -25
"2003-06-20 19:00:00" 171 -23
"2003-06-20 20:00:00" 171 -21
"2003-06-20 21:00:00" 171 -20
"2003-06-20 22:00:00" 171 -17
"2003-06-20 23:00:00" 171 -16
