index DOY Dst
"2003-07-19 00:00:00" 200 -50
"2003-07-19 01:00:00" 200 -45
"2003-07-19 02:00:00" 200 -29
"2003-07-19 03:00:00" 200 -25
"2003-07-19 04:00:00" 200 -28
"2003-07-19 05:00:00" 200 -26
"2003-07-19 06:00:00" 200 -20
"2003-07-19 07:00:00" 200 -15
"2003-07-19 08:00:00" 200 -21
"2003-07-19 09:00:00" 200 -24
"2003-07-19 10:00:00" 200 -21
"2003-07-19 11:00:00" 200 -15
"2003-07-19 12:00:00" 200 -9
"2003-07-19 13:00:00" 200 -18
"2003-07-19 14:00:00" 200 -18
"2003-07-19 15:00:00" 200 -15
"2003-07-19 16:00:00" 200 -11
"2003-07-19 17:00:00" 200 -8
"2003-07-19 18:00:00" 200 -20
"2003-07-19 19:00:00" 200 -27
"2003-07-19 20:00:00" 200 -28
"2003-07-19 21:00:00" 200 -29
"2003-07-19 22:00:00" 200 -35
"2003-07-19 23:00:00" 200 -43
