index DOY Dst
"2003-03-25 00:00:00" 84 -7
"2003-03-25 01:00:00" 84 -6
"2003-03-25 02:00:00" 84 -5
"2003-03-25 03:00:00" 84 -6
"2003-03-25 04:00:00" 84 -6
"2003-03-25 05:00:00" 84 -5
"2003-03-25 06:00:00" 84 -3
"2003-03-25 07:00:00" 84 -3
"2003-03-25 08:00:00" 84 -2
"2003-03-25 09:00:00" 84 -1
"2003-03-25 10:00:00" 84 0
"2003-03-25 11:00:00" 84 4
"2003-03-25 12:00:00" 84 6
"2003-03-25 13:00:00" 84 5
"2003-03-25 14:00:00" 84 3
"2003-03-25 15:00:00" 84 0
"2003-03-25 16:00:00" 84 0
"2003-03-25 17:00:00" 84 1
"2003-03-25 18:00:00" 84 -4
"2003-03-25 19:00:00" 84 -3
"2003-03-25 20:00:00" 84 -3
"2003-03-25 21:00:00" 84 -2
"2003-03-25 22:00:00" 84 3
"2003-03-25 23:00:00" 84 7
