index DOY Dst
"2003-04-14 00:00:00" 104 1
"2003-04-14 01:00:00" 104 1
"2003-04-14 02:00:00" 104 4
"2003-04-14 03:00:00" 104 8
"2003-04-14 04:00:00" 104 2
"2003-04-14 05:00:00" 104 3
"2003-04-14 06:00:00" 104 4
"2003-04-14 07:00:00" 104 6
"2003-04-14 08:00:00" 104 7
"2003-04-14 09:00:00" 104 7
"2003-04-14 10:00:00" 104 6
"2003-04-14 11:00:00" 104 6
"2003-04-14 12:00:00" 104 -5
"2003-04-14 13:00:00" 104 -23
"2003-04-14 14:00:00" 104 -35
"2003-04-14 15:00:00" 104 -31
"2003-04-14 16:00:00" 104 -21
"2003-04-14 17:00:00" 104 -21
"2003-04-14 18:00:00" 104 -28
"2003-04-14 19:00:00" 104 -33
"2003-04-14 20:00:00" 104 -31
"2003-04-14 21:00:00" 104 -26
"2003-04-14 22:00:00" 104 -23
"2003-04-14 23:00:00" 104 -20
