index DOY Dst
"2019-11-04 00:00:00" 308 1
"2019-11-04 01:00:00" 308 -1
"2019-11-04 02:00:00" 308 -2
"2019-11-04 03:00:00" 308 -3
"2019-11-04 04:00:00" 308 -4
"2019-11-04 05:00:00" 308 -2
"2019-11-04 06:00:00" 308 3
"2019-11-04 07:00:00" 308 18
"2019-11-04 08:00:00" 308 19
"2019-11-04 09:00:00" 308 19
"2019-11-04 10:00:00" 308 17
"2019-11-04 11:00:00" 308 10
"2019-11-04 12:00:00" 308 9
"2019-11-04 13:00:00" 308 7
"2019-11-04 14:00:00" 308 6
"2019-11-04 15:00:00" 308 1
"2019-11-04 16:00:00" 308 -3
"2019-11-04 17:00:00" 308 -5
"2019-11-04 18:00:00" 308 -5
"2019-11-04 19:00:00" 308 -5
"2019-11-04 20:00:00" 308 -7
"2019-11-04 21:00:00" 308 -12
"2019-11-04 22:00:00" 308 -8
"2019-11-04 23:00:00" 308 -3
