index DOY Dst
"2019-05-13 00:00:00" 133 -16
"2019-05-13 01:00:00" 133 -15
"2019-05-13 02:00:00" 133 -12
"2019-05-13 03:00:00" 133 -13
"2019-05-13 04:00:00" 133 -12
"2019-05-13 05:00:00" 133 -9
"2019-05-13 06:00:00" 133 -6
"2019-05-13 07:00:00" 133 -4
"2019-05-13 08:00:00" 133 0
"2019-05-13 09:00:00" 133 -1
"2019-05-13 10:00:00" 133 -7
"2019-05-13 11:00:00" 133 -10
"2019-05-13 12:00:00" 133 -4
"2019-05-13 13:00:00" 133 -1
"2019-05-13 14:00:00" 133 -2
"2019-05-13 15:00:00" 133 -9
"2019-05-13 16:00:00" 133 -17
"2019-05-13 17:00:00" 133 -22
"2019-05-13 18:00:00" 133 -18
"2019-05-13 19:00:00" 133 -15
"2019-05-13 20:00:00" 133 -13
"2019-05-13 21:00:00" 133 -14
"2019-05-13 22:00:00" 133 -16
"2019-05-13 23:00:00" 133 -9
