index DOY Dst
"2019-04-17 00:00:00" 107 -4
"2019-04-17 01:00:00" 107 -4
"2019-04-17 02:00:00" 107 -5
"2019-04-17 03:00:00" 107 -6
"2019-04-17 04:00:00" 107 -6
"2019-04-17 05:00:00" 107 -5
"2019-04-17 06:00:00" 107 -3
"2019-04-17 07:00:00" 107 -2
"2019-04-17 08:00:00" 107 -1
"2019-04-17 09:00:00" 107 0
"2019-04-17 10:00:00" 107 1
"2019-04-17 11:00:00" 107 2
"2019-04-17 12:00:00" 107 0
"2019-04-17 13:00:00" 107 -1
"2019-04-17 14:00:00" 107 -2
"2019-04-17 15:00:00" 107 -2
"2019-04-17 16:00:00" 107 -3
"2019-04-17 17:00:00" 107 -7
"2019-04-17 18:00:00" 107 -10
"2019-04-17 19:00:00" 107 -10
"2019-04-17 20:00:00" 107 -9
"2019-04-17 21:00:00" 107 -5
"2019-04-17 22:00:00" 107 -2
"2019-04-17 23:00:00" 107 -1
