index DOY Dst
"2003-05-06 00:00:00" 126 0
"2003-05-06 01:00:00" 126 3
"2003-05-06 02:00:00" 126 5
"2003-05-06 03:00:00" 126 4
"2003-05-06 04:00:00" 126 2
"2003-05-06 05:00:00" 126 1
"2003-05-06 06:00:00" 126 3
"2003-05-06 07:00:00" 126 0
"2003-05-06 08:00:00" 126 -1
"2003-05-06 09:00:00" 126 1
"2003-05-06 10:00:00" 126 4
"2003-05-06 11:00:00" 126 5
"2003-05-06 12:00:00" 126 -4
"2003-05-06 13:00:00" 126 -7
"2003-05-06 14:00:00" 126 -11
"2003-05-06 15:00:00" 126 -21
"2003-05-06 16:00:00" 126 -23
"2003-05-06 17:00:00" 126 -27
"2003-05-06 18:00:00" 126 -22
"2003-05-06 19:00:00" 126 -25
"2003-05-06 20:00:00" 126 -17
"2003-05-06 21:00:00" 126 -21
"2003-05-06 22:00:00" 126 -18
"2003-05-06 23:00:00" 126 -20
