index DOY Dst
"2019-11-11 00:00:00" 315 10
"2019-11-11 01:00:00" 315 6
"2019-11-11 02:00:00" 315 2
"2019-11-11 03:00:00" 315 2
"2019-11-11 04:00:00" 315 1
"2019-11-11 05:00:00" 315 1
"2019-11-11 06:00:00" 315 3
"2019-11-11 07:00:00" 315 3
"2019-11-11 08:00:00" 315 0
"2019-11-11 09:00:00" 315 5
"2019-11-11 10:00:00" 315 5
"2019-11-11 11:00:00" 315 -8
"2019-11-11 12:00:00" 315 -15
"2019-11-11 13:00:00" 315 -17
"2019-11-11 14:00:00" 315 -17
"2019-11-11 15:00:00" 315 -17
"2019-11-11 16:00:00" 315 -23
"2019-11-11 17:00:00" 315 -21
"2019-11-11 18:00:00" 315 -15
"2019-11-11 19:00:00" 315 -16
"2019-11-11 20:00:00" 315 -15
"2019-11-11 21:00:00" 315 -15
"2019-11-11 22:00:00" 315 -6
"2019-11-11 23:00:00" 315 -1
