index DOY Dst
"2003-03-05 00:00:00" 64 -29
"2003-03-05 01:00:00" 64 -32
"2003-03-05 02:00:00" 64 -37
"2003-03-05 03:00:00" 64 -35
"2003-03-05 04:00:00" 64 -37
"2003-03-05 05:00:00" 64 -34
"2003-03-05 06:00:00" 64 -27
"2003-03-05 07:00:00" 64 -25
"2003-03-05 08:00:00" 64 -32
"2003-03-05 09:00:00" 64 -39
"2003-03-05 10:00:00" 64 -39
"2003-03-05 11:00:00" 64 -33
"2003-03-05 12:00:00" 64 -24
"2003-03-05 13:00:00" 64 -24
"2003-03-05 14:00:00" 64 -25
"2003-03-05 15:00:00" 64 -21
"2003-03-05 16:00:00" 64 -21
"2003-03-05 17:00:00" 64 -20
"2003-03-05 18:00:00" 64 -19
"2003-03-05 19:00:00" 64 -23
"2003-03-05 20:00:00" 64 -26
"2003-03-05 21:00:00" 64 -24
"2003-03-05 22:00:00" 64 -32
"2003-03-05 23:00:00" 64 -26
