index DOY Dst
"2003-12-05 00:00:00" 339 11
"2003-12-05 01:00:00" 339 12
"2003-12-05 02:00:00" 339 17
"2003-12-05 03:00:00" 339 11
"2003-12-05 04:00:00" 339 -11
"2003-12-05 05:00:00" 339 -30
"2003-12-05 06:00:00" 339 -34
"2003-12-05 07:00:00" 339 -37
"2003-12-05 08:00:00" 339 -38
"2003-12-05 09:00:00" 339 -36
"2003-12-05 10:00:00" 339 -42
"2003-12-05 11:00:00" 339 -49
"2003-12-05 12:00:00" 339 -39
"2003-12-05 13:00:00" 339 -31
"2003-12-05 14:00:00" 339 -35
"2003-12-05 15:00:00" 339 -42
"2003-12-05 16:00:00" 339 -45
"2003-12-05 17:00:00" 339 -44
"2003-12-05 18:00:00" 339 -40
"2003-12-05 19:00:00" 339 -47
"2003-12-05 20:00:00" 339 -42
"2003-12-05 21:00:00" 339 -36
"2003-12-05 22:00:00" 339 -36
"2003-12-05 23:00:00" 339 -30
