index DOY Dst
"2003-11-20 00:00:00" 324 -4
"2003-11-20 01:00:00" 324 -6
"2003-11-20 02:00:00" 324 -5
"2003-11-20 03:00:00" 324 -7
"2003-11-20 04:00:00" 324 -15
"2003-11-20 05:00:00" 324 -26
"2003-11-20 06:00:00" 324 -32
"2003-11-20 07:00:00" 324 -34
"2003-11-20 08:00:00" 324 -17
"2003-11-20 09:00:00" 324 -38
"2003-11-20 10:00:00" 324 -68
"2003-11-20 11:00:00" 324 -58
"2003-11-20 12:00:00" 324 -49
"2003-11-20 13:00:00" 324 -102
"2003-11-20 14:00:00" 324 -162
"2003-11-20 15:00:00" 324 -171
"2003-11-20 16:00:00" 324 -229
"2003-11-20 17:00:00" 324 -329
"2003-11-20 18:00:00" 324 -396
"2003-11-20 19:00:00" 324 -413
"2003-11-20 20:00:00" 324 -422
"2003-11-20 21:00:00" 324 -422
"2003-11-20 22:00:00" 324 -405
"2003-11-20 23:00:00" 324 -343
