index DOY Dst
"2003-03-06 00:00:00" 65 -27
"2003-03-06 01:00:00" 65 -28
"2003-03-06 02:00:00" 65 -30
"2003-03-06 03:00:00" 65 -35
"2003-03-06 04:00:00" 65 -38
"2003-03-06 05:00:00" 65 -39
"2003-03-06 06:00:00" 65 -40
"2003-03-06 07:00:00" 65 -43
"2003-03-06 08:00:00" 65 -47
"2003-03-06 09:00:00" 65 -44
"2003-03-06 10:00:00" 65 -37
"2003-03-06 11:00:00" 65 -33
"2003-03-06 12:00:00" 65 -24
"2003-03-06 13:00:00" 65 -28
"2003-03-06 14:00:00" 65 -44
"2003-03-06 15:00:00" 65 -50
"2003-03-06 16:00:00" 65 -47
"2003-03-06 17:00:00" 65 -38
"2003-03-06 18:00:00" 65 -39
"2003-03-06 19:00:00" 65 -40
"2003-03-06 20:00:00" 65 -43
"2003-03-06 21:00:00" 65 -44
"2003-03-06 22:00:00" 65 -47
"2003-03-06 23:00:00" 65 -40
