index DOY Dst
"2003-08-21 00:00:00" 233 -32
"2003-08-21 01:00:00" 233 -25
"2003-08-21 02:00:00" 233 -14
"2003-08-21 03:00:00" 233 -17
"2003-08-21 04:00:00" 233 -20
"2003-08-21 05:00:00" 233 -48
"2003-08-21 06:00:00" 233 -62
"2003-08-21 07:00:00" 233 -55
"2003-08-21 08:00:00" 233 -50
"2003-08-21 09:00:00" 233 -46
"2003-08-21 10:00:00" 233 -51
"2003-08-21 11:00:00" 233 -45
"2003-08-21 12:00:00" 233 -46
"2003-08-21 13:00:00" 233 -48
"2003-08-21 14:00:00" 233 -45
"2003-08-21 15:00:00" 233 -46
"2003-08-21 16:00:00" 233 -57
"2003-08-21 17:00:00" 233 -58
"2003-08-21 18:00:00" 233 -62
"2003-08-21 19:00:00" 233 -65
"2003-08-21 20:00:00" 233 -59
"2003-08-21 21:00:00" 233 -58
"2003-08-21 22:00:00" 233 -59
"2003-08-21 23:00:00" 233 -68
