index DOY Dst
"2019-09-01 00:00:00" 244 -36
"2019-09-01 01:00:00" 244 -33
"2019-09-01 02:00:00" 244 -29
"2019-09-01 03:00:00" 244 -26
"2019-09-01 04:00:00" 244 -33
"2019-09-01 05:00:00" 244 -45
"2019-09-01 06:00:00" 244 -52
"2019-09-01 07:00:00" 244 -46
"2019-09-01 08:00:00" 244 -37
"2019-09-01 09:00:00" 244 -29
"2019-09-01 10:00:00" 244 -39
"2019-09-01 11:00:00" 244 -37
"2019-09-01 12:00:00" 244 -36
"2019-09-01 13:00:00" 244 -38
"2019-09-01 14:00:00" 244 -38
"2019-09-01 15:00:00" 244 -43
"2019-09-01 16:00:00" 244 -37
"2019-09-01 17:00:00" 244 -37
"2019-09-01 18:00:00" 244 -37
"2019-09-01 19:00:00" 244 -42
"2019-09-01 20:00:00" 244 -50
"2019-09-01 21:00:00" 244 -46
"2019-09-01 22:00:00" 244 -40
"2019-09-01 23:00:00" 244 -41
