index DOY Dst
"2003-10-13 00:00:00" 286 8
"2003-10-13 01:00:00" 286 13
"2003-10-13 02:00:00" 286 10
"2003-10-13 03:00:00" 286 7
"2003-10-13 04:00:00" 286 5
"2003-10-13 05:00:00" 286 8
"2003-10-13 06:00:00" 286 8
"2003-10-13 07:00:00" 286 8
"2003-10-13 08:00:00" 286 18
"2003-10-13 09:00:00" 286 20
"2003-10-13 10:00:00" 286 18
"2003-10-13 11:00:00" 286 17
"2003-10-13 12:00:00" 286 21
"2003-10-13 13:00:00" 286 18
"2003-10-13 14:00:00" 286 9
"2003-10-13 15:00:00" 286 -7
"2003-10-13 16:00:00" 286 -18
"2003-10-13 17:00:00" 286 -14
"2003-10-13 18:00:00" 286 -8
"2003-10-13 19:00:00" 286 1
"2003-10-13 20:00:00" 286 -11
"2003-10-13 21:00:00" 286 -31
"2003-10-13 22:00:00" 286 -25
"2003-10-13 23:00:00" 286 -21
