index DOY Dst
"2019-04-13 00:00:00" 103 -8
"2019-04-13 01:00:00" 103 -7
"2019-04-13 02:00:00" 103 -8
"2019-04-13 03:00:00" 103 -13
"2019-04-13 04:00:00" 103 -17
"2019-04-13 05:00:00" 103 -17
"2019-04-13 06:00:00" 103 -14
"2019-04-13 07:00:00" 103 -8
"2019-04-13 08:00:00" 103 -5
"2019-04-13 09:00:00" 103 -2
"2019-04-13 10:00:00" 103 -4
"2019-04-13 11:00:00" 103 -7
"2019-04-13 12:00:00" 103 -8
"2019-04-13 13:00:00" 103 -7
"2019-04-13 14:00:00" 103 -7
"2019-04-13 15:00:00" 103 -8
"2019-04-13 16:00:00" 103 -9
"2019-04-13 17:00:00" 103 -8
"2019-04-13 18:00:00" 103 -6
"2019-04-13 19:00:00" 103 -7
"2019-04-13 20:00:00" 103 -4
"2019-04-13 21:00:00" 103 -3
"2019-04-13 22:00:00" 103 -3
"2019-04-13 23:00:00" 103 0
