index DOY Dst
"2019-04-20 00:00:00" 110 3
"2019-04-20 01:00:00" 110 5
"2019-04-20 02:00:00" 110 8
"2019-04-20 03:00:00" 110 10
"2019-04-20 04:00:00" 110 6
"2019-04-20 05:00:00" 110 2
"2019-04-20 06:00:00" 110 -1
"2019-04-20 07:00:00" 110 -1
"2019-04-20 08:00:00" 110 -1
"2019-04-20 09:00:00" 110 1
"2019-04-20 10:00:00" 110 2
"2019-04-20 11:00:00" 110 2
"2019-04-20 12:00:00" 110 6
"2019-04-20 13:00:00" 110 10
"2019-04-20 14:00:00" 110 10
"2019-04-20 15:00:00" 110 8
"2019-04-20 16:00:00" 110 7
"2019-04-20 17:00:00" 110 6
"2019-04-20 18:00:00" 110 5
"2019-04-20 19:00:00" 110 2
"2019-04-20 20:00:00" 110 -1
"2019-04-20 21:00:00" 110 -3
"2019-04-20 22:00:00" 110 -5
"2019-04-20 23:00:00" 110 -3
