index DOY Dst
"2003-06-18 00:00:00" 169 -40
"2003-06-18 01:00:00" 169 -38
"2003-06-18 02:00:00" 169 -34
"2003-06-18 03:00:00" 169 -42
"2003-06-18 04:00:00" 169 -49
"2003-06-18 05:00:00" 169 -51
"2003-06-18 06:00:00" 169 -70
"2003-06-18 07:00:00" 169 -109
"2003-06-18 08:00:00" 169 -132
"2003-06-18 09:00:00" 169 -141
"2003-06-18 10:00:00" 169 -123
"2003-06-18 11:00:00" 169 -101
"2003-06-18 12:00:00" 169 -97
"2003-06-18 13:00:00" 169 -96
"2003-06-18 14:00:00" 169 -93
"2003-06-18 15:00:00" 169 -88
"2003-06-18 16:00:00" 169 -86
"2003-06-18 17:00:00" 169 -82
"2003-06-18 18:00:00" 169 -77
"2003-06-18 19:00:00" 169 -74
"2003-06-18 20:00:00" 169 -77
"2003-06-18 21:00:00" 169 -79
"2003-06-18 22:00:00" 169 -70
"2003-06-18 23:00:00" 169 -57
