index DOY Dst
"2003-03-29 00:00:00" 88 -49
"2003-03-29 01:00:00" 88 -49
"2003-03-29 02:00:00" 88 -58
"2003-03-29 03:00:00" 88 -57
"2003-03-29 04:00:00" 88 -62
"2003-03-29 05:00:00" 88 -62
"2003-03-29 06:00:00" 88 -63
"2003-03-29 07:00:00" 88 -55
"2003-03-29 08:00:00" 88 -46
"2003-03-29 09:00:00" 88 -40
"2003-03-29 10:00:00" 88 -38
"2003-03-29 11:00:00" 88 -40
"2003-03-29 12:00:00" 88 -41
"2003-03-29 13:00:00" 88 -39
"2003-03-29 14:00:00" 88 -39
"2003-03-29 15:00:00" 88 -43
"2003-03-29 16:00:00" 88 -46
"2003-03-29 17:00:00" 88 -51
"2003-03-29 18:00:00" 88 -53
"2003-03-29 19:00:00" 88 -62
"2003-03-29 20:00:00" 88 -70
"2003-03-29 21:00:00" 88 -70
"2003-03-29 22:00:00" 88 -61
"2003-03-29 23:00:00" 88 -67
