index DOY Dst
"2019-01-30 00:00:00" 30 7
"2019-01-30 01:00:00" 30 7
"2019-01-30 02:00:00" 30 5
"2019-01-30 03:00:00" 30 3
"2019-01-30 04:00:00" 30 1
"2019-01-30 05:00:00" 30 2
"2019-01-30 06:00:00" 30 4
"2019-01-30 07:00:00" 30 3
"2019-01-30 08:00:00" 30 2
"2019-01-30 09:00:00" 30 2
"2019-01-30 10:00:00" 30 4
"2019-01-30 11:00:00" 30 7
"2019-01-30 12:00:00" 30 9
"2019-01-30 13:00:00" 30 9
"2019-01-30 14:00:00" 30 9
"2019-01-30 15:00:00" 30 10
"2019-01-30 16:00:00" 30 10
"2019-01-30 17:00:00" 30 11
"2019-01-30 18:00:00" 30 10
"2019-01-30 19:00:00" 30 8
"2019-01-30 20:00:00" 30 8
"2019-01-30 21:00:00" 30 10
"2019-01-30 22:00:00" 30 11
"2019-01-30 23:00:00" 30 11
