index DOY Dst
"2003-05-10 00:00:00" 130 -32
"2003-05-10 01:00:00" 130 -44
"2003-05-10 02:00:00" 130 -60
"2003-05-10 03:00:00" 130 -69
"2003-05-10 04:00:00" 130 -66
"2003-05-10 05:00:00" 130 -64
"2003-05-10 06:00:00" 130 -70
"2003-05-10 07:00:00" 130 -82
"2003-05-10 08:00:00" 130 -84
"2003-05-10 09:00:00" 130 -73
"2003-05-10 10:00:00" 130 -67
"2003-05-10 11:00:00" 130 -59
"2003-05-10 12:00:00" 130 -57
"2003-05-10 13:00:00" 130 -56
"2003-05-10 14:00:00" 130 -50
"2003-05-10 15:00:00" 130 -49
"2003-05-10 16:00:00" 130 -52
"2003-05-10 17:00:00" 130 -48
"2003-05-10 18:00:00" 130 -46
"2003-05-10 19:00:00" 130 -51
"2003-05-10 20:00:00" 130 -48
"2003-05-10 21:00:00" 130 -43
"2003-05-10 22:00:00" 130 -38
"2003-05-10 23:00:00" 130 -33
